client_id,application_date,age,annual_income,loan_amount,term_months,interest_rate,loan_purpose,employment_status,credit_score,dti,default
2443,2023-10-26,28,26517.14,13653.98,36,0.1055,debt_consolidation,self_employed,690,7.49,1
2444,2022-03-11,53,41258.03,15396.83,48,0.0406,education,retired,598,4.93,0
2445,2023-12-02,26,32932.04,13571.16,12,0.1319,car,retired,562,6.96,1
2446,2023-05-12,61,18679.34,19405.02,36,0.1041,debt_consolidation,self_employed,650,13.14,0
2447,2022-07-27,59,23226.76,5915.03,36,0.1317,other,employed,681,2.52,0
2448,2023-04-10,24,25036.39,7818.14,36,0.1413,debt_consolidation,retired,756,3.05,0
2449,2023-04-23,33,51131.82,18572.1,48,0.087,car,employed,663,5.58,0
2450,2023-04-01,69,50519.11,3161.88,60,0.1157,car,employed,647,1.0,1
2451,2022-05-11,22,31263.83,8763.69,12,0.0727,debt_consolidation,employed,637,2.36,0
2452,2023-04-18,25,49733.64,7610.76,12,0.076,debt_consolidation,employed,648,1.0,0
2453,2023-10-31,64,32921.79,2614.77,12,0.1372,debt_consolidation,retired,500,1.8,1
2454,2022-10-04,47,31080.05,10877.11,36,0.0678,small_business,self_employed,630,5.49,0
2455,2022-02-23,52,35685.41,16477.76,24,0.0959,small_business,retired,728,4.0,0
2456,2023-01-25,41,38417.9,12937.97,48,0.0628,education,unemployed,532,1.85,1
2457,2022-08-03,28,28334.66,16797.62,36,0.0703,car,employed,655,9.02,0
2458,2022-01-11,58,35262.39,19151.74,36,0.0748,car,self_employed,662,5.09,1
2459,2023-03-30,28,44447.87,9686.21,48,0.1334,debt_consolidation,employed,722,3.9,0
2460,2023-02-15,23,36554.48,27881.08,36,0.1054,debt_consolidation,employed,687,9.12,0
2461,2023-12-18,64,35513.39,9927.51,36,0.1153,debt_consolidation,unemployed,705,2.3,1
2462,2023-12-14,23,40930.16,10724.81,12,0.0358,car,self_employed,635,4.3,1
2463,2023-08-07,42,43000.47,7754.28,36,0.091,debt_consolidation,unemployed,574,2.23,0
2464,2022-04-19,26,34248.61,15272.34,36,0.0785,debt_consolidation,employed,648,8.34,1
2465,2022-01-27,22,29309.83,10256.98,36,0.1048,debt_consolidation,self_employed,671,2.73,1
2466,2023-02-20,43,37270.44,11526.65,60,0.1622,car,employed,749,1.06,1
2467,2022-12-15,64,15872.44,10768.72,60,0.02,car,employed,594,8.1,1
2468,2022-10-16,22,32476.14,10632.57,48,0.102,debt_consolidation,employed,805,4.88,1
2469,2023-06-01,58,12000.0,12949.72,24,0.1561,debt_consolidation,employed,690,12.56,1
2470,2023-05-01,37,14890.5,9298.66,48,0.0747,debt_consolidation,employed,634,11.08,1
2471,2022-09-22,55,13085.77,9580.23,24,0.0945,debt_consolidation,employed,631,11.2,1
2472,2023-10-15,54,47568.22,18437.11,24,0.1103,debt_consolidation,self_employed,670,3.6,0
2473,2022-08-13,43,35167.78,10238.87,24,0.0253,debt_consolidation,employed,675,3.62,0
2474,2022-12-16,50,19855.41,14301.31,12,0.098,education,employed,680,5.03,0
2475,2022-03-30,28,40892.79,6663.05,24,0.0662,car,employed,718,4.06,0
2476,2023-10-08,42,46863.85,9331.86,36,0.1514,debt_consolidation,retired,640,1.03,1
2477,2022-04-13,64,41101.83,4604.64,60,0.0838,debt_consolidation,retired,686,1.74,1
2478,2022-11-26,56,32735.48,23126.6,24,0.0687,debt_consolidation,employed,659,7.96,0
2479,2022-05-05,25,37789.84,20252.76,60,0.1154,debt_consolidation,employed,778,3.45,0
2480,2022-10-31,33,45817.96,15572.75,24,0.1046,other,employed,571,5.74,1
2481,2022-03-24,49,29369.05,24906.62,24,0.1169,small_business,employed,808,8.06,0
2482,2022-09-24,51,35358.4,16621.72,36,0.1473,debt_consolidation,employed,626,4.6,1
2483,2023-02-05,67,31913.68,10968.15,36,0.0724,home_improvement,employed,614,5.83,1
2484,2023-01-21,36,15639.01,14235.12,12,0.1416,debt_consolidation,employed,662,8.97,1
2485,2022-12-27,62,45998.82,20164.72,24,0.1463,debt_consolidation,self_employed,692,8.24,0
2486,2022-02-26,50,59687.26,6718.1,36,0.0669,education,employed,658,1.0,0
2487,2023-01-12,36,24514.46,4963.09,24,0.0699,debt_consolidation,employed,715,1.0,0
2488,2022-07-06,32,46552.16,14436.47,48,0.0914,car,retired,653,3.81,0
2489,2023-04-24,37,24896.07,8478.9,36,0.084,home_improvement,retired,641,7.35,1
2490,2023-11-17,36,36593.45,1000.0,24,0.1413,home_improvement,retired,624,1.0,1
2491,2022-12-03,32,53096.15,4542.4,48,0.0641,other,employed,755,2.99,0
2492,2023-10-09,28,28754.73,10131.45,24,0.0973,small_business,employed,703,1.54,0
2493,2022-04-04,40,34823.76,12289.13,48,0.067,small_business,employed,610,3.5,0
2494,2023-05-02,23,13381.96,12467.81,48,0.0933,car,employed,652,10.56,0
2495,2023-02-02,36,27029.55,24031.18,60,0.1543,debt_consolidation,employed,600,8.14,1
2496,2023-06-05,50,12124.73,10754.25,36,0.1447,education,retired,843,7.45,0
2497,2023-06-05,65,40150.14,13668.75,36,0.1014,other,student,690,3.6,1
2498,2022-04-23,43,44979.65,2244.65,24,0.1089,car,unemployed,560,3.76,1
2499,2022-05-02,48,32340.38,11813.19,36,0.1041,other,self_employed,598,4.82,0
2500,2023-01-21,60,38430.64,14005.19,36,0.0809,debt_consolidation,employed,604,3.01,1
2501,2023-09-12,25,31091.23,3748.44,36,0.1475,debt_consolidation,unemployed,697,1.0,0
2502,2022-12-08,40,43886.54,6396.05,48,0.1296,debt_consolidation,retired,578,1.0,0
2503,2023-04-08,60,36553.54,14935.01,12,0.097,car,self_employed,598,4.02,1
2504,2023-12-11,64,12000.0,8722.04,48,0.0835,small_business,employed,664,9.48,0
2505,2023-01-17,21,46279.77,11384.75,48,0.0854,debt_consolidation,employed,675,2.44,1
2506,2023-09-22,50,30325.49,15244.67,36,0.1002,other,employed,646,7.29,1
2507,2022-06-05,41,19755.45,24221.23,36,0.0889,home_improvement,employed,655,16.24,0
2508,2022-05-08,40,29732.79,10669.29,24,0.1242,car,retired,593,4.16,0
2509,2022-02-12,26,12175.16,22615.19,60,0.1044,small_business,self_employed,706,22.16,0
2510,2023-07-29,42,20001.33,1000.0,12,0.0614,debt_consolidation,self_employed,559,1.0,0
2511,2023-01-16,38,36715.4,12890.18,36,0.0556,small_business,employed,670,1.0,0
2512,2023-10-19,28,37720.54,9995.46,36,0.1197,debt_consolidation,employed,786,4.62,0
2513,2022-10-02,59,38677.27,8805.25,60,0.0553,debt_consolidation,employed,658,6.13,0
2514,2023-01-24,52,35038.52,15948.41,48,0.0795,home_improvement,self_employed,596,5.58,0
2515,2022-01-23,53,26685.62,10712.28,36,0.0768,other,employed,673,3.25,0
2516,2023-01-19,36,34346.49,1000.0,12,0.0528,home_improvement,student,661,1.0,0
2517,2022-05-09,32,29753.51,2469.78,24,0.0993,home_improvement,self_employed,691,1.0,0
2518,2023-02-15,58,15490.62,16332.16,12,0.0863,small_business,self_employed,690,12.7,1
2519,2022-10-08,54,25731.02,2176.63,48,0.0709,debt_consolidation,retired,737,1.0,0
2520,2022-07-01,34,45674.49,16492.93,48,0.1526,small_business,student,649,1.0,0
2521,2022-08-16,56,54059.53,12748.64,48,0.02,car,employed,629,3.02,0
2522,2022-03-22,53,42815.3,10978.29,36,0.0641,debt_consolidation,unemployed,631,7.52,0
2523,2023-08-11,43,53524.37,11511.15,36,0.0727,car,employed,640,1.0,1
2524,2022-10-08,65,36024.66,15088.55,12,0.0492,debt_consolidation,employed,697,7.22,0
2525,2023-12-15,22,55908.51,4935.08,24,0.1577,debt_consolidation,employed,596,1.86,1
2526,2023-09-23,61,59653.86,12253.75,12,0.1574,debt_consolidation,self_employed,623,1.0,0
2527,2023-09-26,41,14198.37,5162.98,48,0.0695,debt_consolidation,employed,683,1.67,0
2528,2022-06-23,22,37657.92,12981.87,24,0.1281,home_improvement,self_employed,752,4.66,0
2529,2022-12-25,47,36037.16,15878.86,48,0.1079,home_improvement,self_employed,626,6.01,0
2530,2023-07-25,29,29910.75,12995.68,36,0.1397,home_improvement,self_employed,700,2.2,1
2531,2023-01-10,21,40902.99,15651.61,36,0.0868,debt_consolidation,employed,667,6.44,0
2532,2022-02-24,31,35493.5,7799.91,12,0.1029,small_business,unemployed,710,1.65,0
2533,2023-10-26,23,26174.61,11626.92,24,0.1321,debt_consolidation,employed,683,6.31,0
2534,2022-11-27,43,34680.74,10572.15,24,0.1275,home_improvement,employed,681,5.06,0
2535,2023-10-26,46,49455.13,10179.36,48,0.0945,debt_consolidation,student,833,4.26,0
2536,2023-01-22,24,37190.46,7196.15,12,0.0617,car,employed,850,1.0,0
2537,2023-11-11,38,42523.46,9409.06,48,0.0671,debt_consolidation,employed,664,6.68,0
2538,2022-05-28,26,31675.36,5323.77,48,0.0345,small_business,self_employed,624,1.0,0
2539,2022-12-09,55,40424.77,1835.07,24,0.1136,other,employed,694,2.33,0
2540,2022-07-16,42,20489.43,7795.7,48,0.0964,education,employed,716,3.56,1
2541,2022-05-04,63,29003.35,15755.76,36,0.0987,debt_consolidation,unemployed,759,6.62,1
2542,2022-11-29,35,33767.98,13404.4,48,0.0892,debt_consolidation,employed,545,4.51,1
2543,2023-04-29,42,19683.97,4460.38,24,0.0557,other,employed,655,3.65,0
2544,2023-03-30,57,25037.4,9563.93,24,0.0994,car,self_employed,649,6.68,1
2545,2023-12-07,62,38757.34,16154.79,24,0.1082,other,self_employed,631,3.78,0
2546,2022-12-15,32,36557.98,9309.05,24,0.064,car,self_employed,590,1.3,0
2547,2023-03-29,67,44676.39,3493.4,48,0.0891,other,retired,666,1.0,0
2548,2022-03-20,69,27793.87,25545.77,48,0.0705,other,employed,722,11.39,0
2549,2022-01-08,62,35691.23,10998.25,60,0.0835,home_improvement,self_employed,605,3.36,0
2550,2023-01-08,58,26937.59,5018.53,12,0.0559,debt_consolidation,self_employed,685,2.45,0
2551,2023-07-21,38,43473.54,13027.58,12,0.082,car,employed,705,3.39,1
2552,2023-07-03,65,49288.95,11486.38,36,0.1388,other,student,778,4.31,1
2553,2023-04-02,55,40799.9,2751.13,24,0.0749,other,retired,718,1.0,1
2554,2023-12-13,50,47734.33,12560.21,24,0.0696,debt_consolidation,employed,674,3.86,0
2555,2022-09-27,44,35390.0,17902.41,36,0.0715,car,self_employed,698,6.0,1
2556,2023-03-08,62,44667.13,10602.54,12,0.0843,small_business,self_employed,725,1.0,0
2557,2023-08-24,50,35905.01,1000.0,36,0.1438,home_improvement,employed,687,1.0,1
2558,2022-08-14,34,22700.86,14051.53,24,0.1322,small_business,retired,727,9.26,1
2559,2022-11-19,26,37960.66,15617.4,36,0.0857,small_business,self_employed,660,6.58,1
2560,2023-11-03,23,23056.44,8481.53,48,0.0707,other,self_employed,752,5.89,0
2561,2023-02-24,36,63069.55,8525.63,24,0.0372,debt_consolidation,employed,649,1.28,0
2562,2022-12-01,27,30990.94,25547.14,60,0.0627,debt_consolidation,employed,638,5.4,0
2563,2022-05-02,34,42740.45,8050.71,36,0.0308,debt_consolidation,employed,651,1.0,1
2564,2023-04-21,29,34851.04,5268.71,60,0.1122,other,self_employed,621,1.29,0
2565,2022-08-25,35,20196.64,12150.68,24,0.1301,car,self_employed,725,4.18,0
2566,2023-10-06,41,12217.72,15449.05,36,0.0787,debt_consolidation,employed,585,17.45,1
2567,2023-01-17,55,43988.17,15194.6,36,0.1015,debt_consolidation,employed,653,2.53,1
2568,2023-02-08,22,53592.09,1000.0,48,0.0573,car,employed,699,1.0,0
2569,2023-01-24,47,26182.36,8035.61,36,0.0318,small_business,self_employed,680,7.15,1
2570,2023-03-23,22,15119.69,18917.33,36,0.0917,education,self_employed,677,17.06,1
2571,2023-11-25,55,31098.05,13960.14,60,0.1015,education,employed,671,6.08,1
2572,2022-07-12,38,23754.6,4585.25,24,0.1411,debt_consolidation,employed,689,2.76,1
2573,2023-04-06,34,27196.21,19454.46,24,0.1519,other,employed,619,7.07,0
2574,2022-04-20,40,42324.48,17789.39,36,0.0816,debt_consolidation,employed,651,6.56,0
2575,2022-08-02,38,34394.44,10220.39,36,0.1174,home_improvement,unemployed,664,3.99,0
2576,2023-10-15,30,25045.91,17276.8,36,0.0995,debt_consolidation,employed,707,8.0,0
2577,2023-04-08,45,42062.01,23998.53,36,0.0901,debt_consolidation,employed,736,8.13,1
2578,2023-08-08,22,43002.47,5673.72,60,0.0889,debt_consolidation,self_employed,672,2.9,0
2579,2023-05-30,45,30955.31,15332.68,48,0.0857,home_improvement,student,724,4.0,0
2580,2022-01-02,53,36655.0,23915.67,12,0.0869,home_improvement,student,685,9.66,1
2581,2023-01-31,56,41246.02,15918.18,24,0.1397,debt_consolidation,student,675,4.46,1
2582,2022-12-10,51,40113.24,7473.7,60,0.0964,debt_consolidation,self_employed,727,2.4,0
2583,2022-07-29,34,35487.37,13433.48,48,0.1423,small_business,self_employed,593,1.91,1
2584,2022-02-27,21,52191.03,20219.3,60,0.0631,debt_consolidation,unemployed,706,2.08,1
2585,2023-04-29,66,41992.17,5905.4,24,0.02,debt_consolidation,retired,638,1.0,0
2586,2023-12-30,36,29591.85,11819.42,48,0.0761,car,student,742,9.58,0
2587,2022-04-23,66,29663.97,10539.1,48,0.0649,small_business,employed,640,8.8,1
2588,2023-04-30,23,28302.96,8211.53,24,0.0452,debt_consolidation,employed,661,1.0,0
2589,2022-03-12,55,42585.45,13449.33,36,0.129,other,employed,586,1.0,0
2590,2023-04-28,61,27527.03,11395.7,36,0.0499,car,self_employed,702,3.94,0
2591,2023-09-06,26,29901.21,15860.1,36,0.1075,car,unemployed,654,8.58,0
2592,2022-02-14,45,47696.27,18845.82,48,0.1504,debt_consolidation,retired,647,5.99,1
2593,2023-10-18,33,37299.58,4363.02,48,0.0555,education,employed,681,5.74,1
2594,2023-09-27,54,49382.39,12405.19,48,0.0831,debt_consolidation,employed,579,2.4,1
2595,2023-06-26,28,44576.72,11681.24,48,0.1306,home_improvement,student,638,1.75,1
2596,2022-07-23,41,20879.94,13220.49,36,0.0775,debt_consolidation,employed,668,7.71,1
2597,2023-04-21,54,33774.4,11907.17,24,0.1,car,employed,767,3.88,0
2598,2022-08-28,24,46879.39,6116.02,48,0.1092,small_business,self_employed,691,1.51,1
2599,2023-07-26,45,20333.89,20728.5,36,0.0952,education,employed,703,12.44,0
2600,2023-03-19,35,40036.53,23284.57,24,0.0766,debt_consolidation,employed,683,11.22,0
2601,2022-09-04,24,34529.16,15281.34,36,0.0666,home_improvement,employed,850,5.55,0
2602,2023-03-30,65,13942.54,15588.61,12,0.0572,home_improvement,employed,733,11.28,1
2603,2022-06-03,32,36435.91,12786.29,36,0.1079,debt_consolidation,employed,558,3.63,1
2604,2023-08-15,52,24950.38,17815.22,24,0.0703,car,employed,693,10.02,0
2605,2023-07-04,52,20988.18,1000.0,24,0.1259,debt_consolidation,employed,745,1.77,0
2606,2023-10-11,48,35109.69,11976.83,60,0.1377,car,employed,592,5.18,1
2607,2023-04-11,33,12000.0,8564.24,48,0.0553,small_business,unemployed,686,5.16,1
2608,2022-08-13,51,26908.52,12874.91,48,0.1121,debt_consolidation,employed,647,2.62,1
2609,2022-08-30,34,65614.09,18555.77,36,0.1518,debt_consolidation,employed,628,3.13,1
2610,2023-12-24,40,42802.67,12114.21,48,0.0643,debt_consolidation,employed,760,4.29,0
2611,2023-07-12,38,24422.9,9837.05,48,0.126,other,employed,640,3.17,1
2612,2023-11-15,49,51849.99,3580.37,36,0.1069,education,employed,640,3.82,0
2613,2023-07-08,26,23095.48,11344.34,60,0.1188,debt_consolidation,employed,625,6.97,0
2614,2023-04-02,52,28355.66,16033.67,24,0.0673,car,student,614,5.75,1
2615,2023-05-07,49,21213.78,6953.47,60,0.1472,debt_consolidation,retired,647,9.49,0
2616,2023-03-29,63,38072.96,1000.0,36,0.0699,home_improvement,self_employed,644,1.0,0
2617,2023-06-19,22,51423.56,25645.44,36,0.1092,car,employed,608,5.24,1
2618,2023-05-14,43,23011.93,14011.05,12,0.0881,other,self_employed,678,6.47,0
2619,2023-12-10,39,12000.0,10670.56,36,0.1061,debt_consolidation,employed,528,10.74,1
2620,2022-07-12,51,48091.6,20345.97,36,0.0605,home_improvement,self_employed,686,2.93,0
2621,2022-06-03,25,53645.61,12848.88,60,0.0532,education,employed,738,4.35,0
2622,2023-04-11,39,12000.0,19992.19,60,0.0986,small_business,unemployed,648,21.72,1
2623,2023-07-21,54,40520.65,19478.17,60,0.079,car,retired,701,7.1,0
2624,2022-01-15,30,37718.06,4352.87,24,0.078,education,employed,664,1.0,1
2625,2023-03-26,45,25550.3,14759.97,60,0.1063,debt_consolidation,employed,821,6.03,0
2626,2023-11-24,22,18267.73,22351.71,36,0.0452,car,employed,738,15.9,0
2627,2022-03-20,31,46901.0,6008.1,48,0.1262,other,employed,628,1.97,0
2628,2022-01-11,51,37148.85,6081.75,24,0.0936,other,retired,757,1.0,0
2629,2023-07-24,35,38053.12,7096.79,36,0.1129,education,employed,824,1.0,0
2630,2022-08-27,29,27538.77,17342.51,60,0.1058,car,employed,667,6.76,0
2631,2022-07-16,43,25377.09,13706.31,60,0.1075,small_business,unemployed,709,7.52,0
2632,2022-06-10,39,12000.0,1000.0,36,0.054,debt_consolidation,employed,740,1.99,0
2633,2023-05-14,29,32263.66,14045.68,48,0.1249,debt_consolidation,employed,612,2.19,0
2634,2022-06-21,55,52265.92,10488.51,24,0.0982,home_improvement,employed,569,4.08,1
2635,2022-05-15,41,24316.95,11326.34,48,0.0758,debt_consolidation,self_employed,689,9.29,1
2636,2022-08-14,29,16731.02,6977.88,36,0.0862,other,employed,630,4.3,0
2637,2022-09-26,48,40227.97,14089.55,12,0.1009,car,self_employed,666,3.79,1
2638,2022-02-01,66,42440.96,18302.75,12,0.0954,car,employed,741,4.13,0
2639,2022-10-22,27,27969.13,8148.2,12,0.1079,home_improvement,employed,713,2.79,0
2640,2023-08-13,36,30814.83,1905.26,48,0.1396,small_business,employed,713,3.16,1
2641,2022-11-15,36,38166.84,10181.31,12,0.0589,car,student,672,1.63,0
2642,2023-06-16,53,33133.41,16537.72,36,0.1125,debt_consolidation,employed,641,6.47,1
2643,2023-06-12,24,47001.55,9473.82,24,0.0868,small_business,employed,637,1.87,1
2644,2022-06-07,24,64246.91,3014.71,36,0.1243,debt_consolidation,retired,784,1.0,1
2645,2022-04-15,59,14490.04,16579.46,48,0.1388,debt_consolidation,student,815,13.15,1
2646,2023-12-27,60,49757.06,20492.09,36,0.0959,home_improvement,unemployed,744,6.58,1
2647,2022-12-23,37,36263.12,12120.09,36,0.1086,debt_consolidation,employed,663,6.09,0
2648,2023-08-09,57,51658.41,2365.25,36,0.1265,other,employed,613,1.3,1
2649,2023-08-07,59,43692.25,10093.02,24,0.1199,home_improvement,employed,843,2.34,0
2650,2022-11-30,49,35733.88,12909.23,48,0.1277,other,unemployed,707,5.91,0
2651,2023-12-16,56,44120.28,7141.72,24,0.0811,debt_consolidation,employed,705,1.0,1
2652,2022-12-28,58,30270.13,15500.23,24,0.0745,other,employed,644,7.0,1
2653,2022-02-18,59,25708.38,6555.23,48,0.0559,debt_consolidation,employed,721,2.03,1
2654,2023-09-05,57,44730.36,12153.77,24,0.0841,debt_consolidation,employed,667,3.69,0
2655,2023-01-11,55,24868.06,10630.07,48,0.0875,debt_consolidation,self_employed,616,3.21,1
2656,2023-05-05,27,42708.47,15695.13,24,0.0857,car,unemployed,659,6.78,0
2657,2022-05-13,47,35368.97,11914.38,48,0.1048,debt_consolidation,self_employed,704,1.53,1
2658,2022-10-26,48,12000.0,10821.05,12,0.1055,car,employed,771,10.55,0
2659,2023-07-13,42,28107.41,7182.81,24,0.088,debt_consolidation,retired,585,1.0,1
2660,2023-11-30,34,39018.06,12208.61,24,0.1004,debt_consolidation,employed,605,6.08,1
2661,2022-07-16,27,30127.99,10438.75,48,0.1148,home_improvement,employed,654,7.26,0
2662,2022-01-19,57,12000.0,6776.82,60,0.066,debt_consolidation,employed,623,4.39,1
2663,2023-01-08,42,50849.0,12956.95,36,0.118,small_business,employed,680,3.71,0
2664,2022-06-03,25,37032.5,14183.83,48,0.0717,home_improvement,employed,650,4.0,1
2665,2022-07-13,22,40324.87,9969.56,36,0.1332,other,employed,687,3.99,0
2666,2023-02-02,47,29320.69,17589.42,60,0.095,car,retired,690,10.35,1
2667,2023-03-12,41,41377.88,13583.85,48,0.0919,other,retired,598,4.71,1
2668,2023-08-27,58,57017.84,4296.88,12,0.0363,home_improvement,employed,667,1.0,0
2669,2023-01-23,35,26179.12,20024.36,48,0.1097,other,employed,632,7.79,1
2670,2023-10-05,41,55004.15,16601.93,36,0.0929,debt_consolidation,employed,748,2.91,0
2671,2022-12-01,30,39782.77,18010.99,12,0.0952,education,employed,639,3.98,0
2672,2023-02-10,43,24566.81,14403.02,24,0.0872,small_business,employed,650,8.55,0
2673,2023-01-03,59,61548.69,1000.0,60,0.1088,debt_consolidation,employed,625,1.89,1
2674,2023-05-05,25,39699.68,18555.71,60,0.1148,home_improvement,self_employed,678,8.13,1
2675,2023-07-16,21,43117.74,12364.73,48,0.1045,small_business,employed,670,2.59,0
2676,2023-03-24,33,31767.77,14119.32,60,0.1295,home_improvement,employed,768,7.64,0
2677,2023-05-24,41,25444.08,15242.3,48,0.0684,debt_consolidation,unemployed,678,10.55,0
2678,2023-11-27,46,37013.76,23617.66,12,0.0722,education,unemployed,760,5.0,0
2679,2023-06-12,65,53977.56,8722.66,24,0.1022,debt_consolidation,employed,772,1.0,0
2680,2022-04-10,41,31284.08,8877.58,12,0.1099,small_business,employed,658,3.19,0
2681,2023-05-12,38,34678.99,6893.79,12,0.1055,debt_consolidation,retired,669,4.03,0
2682,2023-05-08,57,52475.94,5580.34,24,0.0514,debt_consolidation,self_employed,645,3.96,0
2683,2023-03-15,65,31396.08,5690.81,36,0.0539,debt_consolidation,employed,606,1.0,0
2684,2022-10-05,52,41123.32,1000.0,48,0.0845,home_improvement,self_employed,821,1.0,0
2685,2023-01-13,56,45528.21,14559.93,48,0.0363,other,employed,645,6.13,0
2686,2022-10-15,37,32638.63,23926.84,36,0.0978,debt_consolidation,self_employed,625,7.09,1
2687,2023-03-04,55,38718.05,24309.45,60,0.0878,debt_consolidation,employed,616,9.13,1
2688,2023-08-16,69,42933.23,6885.79,36,0.0626,car,employed,642,3.07,0
2689,2022-11-25,31,30189.02,10367.07,48,0.0734,small_business,self_employed,661,5.67,0
2690,2023-11-23,41,44789.18,19400.05,36,0.0933,car,self_employed,754,6.78,1
2691,2022-02-02,46,28436.17,14594.08,24,0.0452,debt_consolidation,employed,788,5.3,0
2692,2022-04-30,24,26898.95,12807.09,60,0.0719,home_improvement,employed,555,5.18,1
2693,2022-04-07,54,16675.51,10459.59,24,0.0821,debt_consolidation,employed,775,6.83,0
2694,2023-01-21,68,28958.45,19069.81,36,0.081,car,employed,780,8.35,0
